"Country","Source_S","Dest_S","IO_Coeff"
"Italy","Renting Mach","Other Transport",0.36624
"Italy","Computer","Other Transport",1.01568
"Italy","R&D","Other Transport",0.38269
"Italy","Other Business","Other Transport",3.77005
"Italy","Public","Other Transport",0.06614
"Italy","Education","Other Transport",0.16447
"Italy","Health","Other Transport",0.09422
"Italy","Other services","Other Transport",0.64906
"Italy","Private","Other Transport",1.39e-05
"Japan","Agriculture","Other Transport",0
"Japan","Mining","Other Transport",0.00553
"Japan","Food","Other Transport",0.02298
"Japan","Textile","Other Transport",0.39198
"Japan","Wood","Other Transport",0.07878
"Japan","Paper","Other Transport",0.13491
"Japan","Petroleum","Other Transport",0.04666
"Japan","Chemicals","Other Transport",0.11666
"Japan","Plastic","Other Transport",0.68754
"Japan","Minerals","Other Transport",0.25623
"Japan","Basic metals","Other Transport",2.85277
"Japan","Metal products","Other Transport",1.44536
"Japan","Machinery n.e.c","Other Transport",1.37518
"Japan","Office","Other Transport",0
"Japan","Electrical","Other Transport",0.69002
"Japan","Communication","Other Transport",0.68756
"Japan","Medical","Other Transport",0.00096
"Japan","Auto","Other Transport",84.82322
"Japan","Other Transport","Other Transport",0.74796
"Japan","Other","Other Transport",0.05009
"Japan","Electricity","Other Transport",0.52307
"Japan","Construction","Other Transport",0.0605
"Japan","Retail","Other Transport",2.76482
"Japan","Hotels","Other Transport",0.12642
"Japan","Land Transport","Other Transport",0.45488
"Japan","Water Transport","Other Transport",0.09052
"Japan","Air Transport","Other Transport",0.01455
"Japan","Aux Transport","Other Transport",0.17385
"Japan","Post","Other Transport",0.0637
"Japan","Finance","Other Transport",0.5845
"Japan","Real State","Other Transport",0.10026
"Japan","Renting Mach","Other Transport",0.16335
"Japan","Computer","Other Transport",0.03459
"Japan","R&D","Other Transport",0.16266
"Japan","Other Business","Other Transport",0.04979
"Japan","Public","Other Transport",0.0221
"Japan","Education","Other Transport",0.0039
"Japan","Health","Other Transport",0.02818
"Japan","Other services","Other Transport",0.16395
"Japan","Private","Other Transport",1.15e-05
"Korea","Agriculture","Other Transport",0.00096
"Korea","Mining","Other Transport",0.00334
"Korea","Food","Other Transport",0.00125
"Korea","Textile","Other Transport",0.86614
"Korea","Wood","Other Transport",0.1334
"Korea","Paper","Other Transport",0.08219
"Korea","Petroleum","Other Transport",0.34694
"Korea","Chemicals","Other Transport",0.20119
"Korea","Plastic","Other Transport",2.25794
"Korea","Minerals","Other Transport",0.39924
"Korea","Basic metals","Other Transport",6.48905
"Korea","Metal products","Other Transport",2.47956
"Korea","Machinery n.e.c","Other Transport",8.72838
"Korea","Office","Other Transport",0.00959
"Korea","Electrical","Other Transport",1.22004
"Korea","Communication","Other Transport",1.15256
"Korea","Medical","Other Transport",0.00879
"Korea","Auto","Other Transport",67.85962
"Korea","Other Transport","Other Transport",0.29865
"Korea","Other","Other Transport",0.21255
"Korea","Electricity","Other Transport",0.25629
"Korea","Construction","Other Transport",0.02152
"Korea","Retail","Other Transport",2.50374
"Korea","Hotels","Other Transport",0.38292
"Korea","Land Transport","Other Transport",0.26069
"Korea","Water Transport","Other Transport",0.03165
"Korea","Air Transport","Other Transport",0.02503
"Korea","Aux Transport","Other Transport",0.10417
"Korea","Post","Other Transport",0.09647
"Korea","Finance","Other Transport",2.14878
"Korea","Real State","Other Transport",0.08254
"Korea","Renting Mach","Other Transport",0.11514
"Korea","Computer","Other Transport",0.02662
"Korea","R&D","Other Transport",0.22188
"Korea","Other Business","Other Transport",0.86782
"Korea","Public","Other Transport",0.02705
"Korea","Education","Other Transport",0.01226
"Korea","Health","Other Transport",0.01172
"Korea","Other services","Other Transport",0.05231
"Korea","Private","Other Transport",1.03e-05
"Mexico","Agriculture","Other Transport",0.00105
"Mexico","Mining","Other Transport",0.02367
"Mexico","Food","Other Transport",0.01971
"Mexico","Textile","Other Transport",1.16103
"Mexico","Wood","Other Transport",0.09005
"Mexico","Paper","Other Transport",1.04996
"Mexico","Petroleum","Other Transport",0.12836
"Mexico","Chemicals","Other Transport",0.70141
"Mexico","Plastic","Other Transport",2.35492
"Mexico","Minerals","Other Transport",0.45351
"Mexico","Basic metals","Other Transport",1.98398
"Mexico","Metal products","Other Transport",2.52563
"Mexico","Machinery n.e.c","Other Transport",2.76089
"Mexico","Office","Other Transport",0.08383
"Mexico","Electrical","Other Transport",15.55732
"Mexico","Communication","Other Transport",0.64832
"Mexico","Medical","Other Transport",0.11437
"Mexico","Auto","Other Transport",49.40465
"Mexico","Other Transport","Other Transport",3.20258
"Mexico","Other","Other Transport",0.26374
"Mexico","Electricity","Other Transport",0.51768
"Mexico","Construction","Other Transport",0.06338
"Mexico","Retail","Other Transport",9.13079
"Mexico","Hotels","Other Transport",0.31928
"Mexico","Land Transport","Other Transport",1.82037
"Mexico","Water Transport","Other Transport",0.05159
"Mexico","Air Transport","Other Transport",0.26347
"Mexico","Aux Transport","Other Transport",0.39321
"Mexico","Post","Other Transport",0.17337
"Mexico","Finance","Other Transport",2.61503
"Mexico","Real State","Other Transport",0.65363
"Mexico","Renting Mach","Other Transport",0.12674
"Mexico","Computer","Other Transport",0.32615
"Mexico","R&D","Other Transport",0.01987
"Mexico","Other Business","Other Transport",0.91143
"Mexico","Public","Other Transport",0.04594
"Mexico","Education","Other Transport",0.00324
"Mexico","Health","Other Transport",0.00652
"Mexico","Other services","Other Transport",0.02932
"Mexico","Private","Other Transport",8.9e-07
"Netherlands","Agriculture","Other Transport",0.0644
"Netherlands","Mining","Other Transport",0.08686
"Netherlands","Food","Other Transport",0.26116
"Netherlands","Textile","Other Transport",0.27322
"Netherlands","Wood","Other Transport",0.22665
"Netherlands","Paper","Other Transport",1.07356
"Netherlands","Petroleum","Other Transport",0.1038
"Netherlands","Chemicals","Other Transport",0.85328
"Netherlands","Plastic","Other Transport",1.82481
"Netherlands","Minerals","Other Transport",0.34742
"Netherlands","Basic metals","Other Transport",3.9575
"Netherlands","Metal products","Other Transport",9.21329
"Netherlands","Machinery n.e.c","Other Transport",4.26388
"Netherlands","Office","Other Transport",0.16044
"Netherlands","Electrical","Other Transport",6.87924
"Netherlands","Communication","Other Transport",2.59214
"Netherlands","Medical","Other Transport",0.05705
"Netherlands","Auto","Other Transport",19.7355
"Netherlands","Other Transport","Other Transport",12.34526
"Netherlands","Other","Other Transport",0.67518
"Netherlands","Electricity","Other Transport",1.58913
"Netherlands","Construction","Other Transport",0.38858
"Netherlands","Retail","Other Transport",15.31674
"Netherlands","Hotels","Other Transport",0.44556
"Netherlands","Land Transport","Other Transport",2.06835
"Netherlands","Water Transport","Other Transport",0.02653
"Netherlands","Air Transport","Other Transport",0.15524
"Netherlands","Aux Transport","Other Transport",0.33491
"Netherlands","Post","Other Transport",0.70266
"Netherlands","Finance","Other Transport",1.0694
"Netherlands","Real State","Other Transport",0.9668
"Netherlands","Renting Mach","Other Transport",0.73736
"Netherlands","Computer","Other Transport",0.2507
"Netherlands","R&D","Other Transport",0.11798
"Netherlands","Other Business","Other Transport",6.82791
"Netherlands","Public","Other Transport",0.51245
"Netherlands","Education","Other Transport",0.1503
"Netherlands","Health","Other Transport",0.18495
"Netherlands","Other services","Other Transport",3.15552
"Netherlands","Private","Other Transport",0.00431
"New Zealand","Agriculture","Other Transport",0.05213
"New Zealand","Mining","Other Transport",0.21758
"New Zealand","Food","Other Transport",0.16491
"New Zealand","Textile","Other Transport",0.81358
"New Zealand","Wood","Other Transport",0.4484
"New Zealand","Paper","Other Transport",0.5402
"New Zealand","Petroleum","Other Transport",0.54159
"New Zealand","Chemicals","Other Transport",0.65497
"New Zealand","Plastic","Other Transport",1.52235
"New Zealand","Minerals","Other Transport",0.65417
"New Zealand","Basic metals","Other Transport",6.11379
"New Zealand","Metal products","Other Transport",4.67294
"New Zealand","Machinery n.e.c","Other Transport",6.52601
"New Zealand","Office","Other Transport",0.15828
"New Zealand","Electrical","Other Transport",3.14484
"New Zealand","Communication","Other Transport",0.69282
"New Zealand","Medical","Other Transport",0.12421
"New Zealand","Auto","Other Transport",47.30439
"New Zealand","Other Transport","Other Transport",5.93099
"New Zealand","Other","Other Transport",0.53352
"New Zealand","Electricity","Other Transport",1.33082
"New Zealand","Construction","Other Transport",0.40422
"New Zealand","Retail","Other Transport",8.36357
"New Zealand","Hotels","Other Transport",0.29764
"New Zealand","Land Transport","Other Transport",1.25242
"New Zealand","Water Transport","Other Transport",0.06961
"New Zealand","Air Transport","Other Transport",0.19793
"New Zealand","Aux Transport","Other Transport",0.32131
"New Zealand","Post","Other Transport",0.44588
"New Zealand","Finance","Other Transport",1.70125
"New Zealand","Real State","Other Transport",0.52584
"New Zealand","Renting Mach","Other Transport",0.1848
"New Zealand","Computer","Other Transport",0.30802
"New Zealand","R&D","Other Transport",0.2939
"New Zealand","Other Business","Other Transport",2.47557
"New Zealand","Public","Other Transport",0.25915
"New Zealand","Education","Other Transport",0.0929
"New Zealand","Health","Other Transport",0.05223
"New Zealand","Other services","Other Transport",0.6017
"New Zealand","Private","Other Transport",0.00956
"Norway","Agriculture","Other Transport",0.32098
"Norway","Mining","Other Transport",3.87148
"Norway","Food","Other Transport",1.52982
"Norway","Textile","Other Transport",0.66065
"Norway","Wood","Other Transport",0.93187
"Norway","Paper","Other Transport",0.94334
"Norway","Petroleum","Other Transport",0.92111
"Norway","Chemicals","Other Transport",2.44937
"Norway","Plastic","Other Transport",0.63581
"Norway","Minerals","Other Transport",0.80583
"Norway","Basic metals","Other Transport",12.19207
"Norway","Metal products","Other Transport",5.66437
"Norway","Machinery n.e.c","Other Transport",11.283
"Norway","Office","Other Transport",0.33602
"Norway","Electrical","Other Transport",3.27604
"Norway","Communication","Other Transport",0.88444
"Norway","Medical","Other Transport",1.54838
"Norway","Auto","Other Transport",0.21456
"Norway","Other Transport","Other Transport",22.46709
"Norway","Other","Other Transport",0.5761
"Norway","Electricity","Other Transport",1.16701
"Norway","Construction","Other Transport",0.30682
"Norway","Retail","Other Transport",7.60633
"Norway","Hotels","Other Transport",1.84162
"Norway","Land Transport","Other Transport",2.49313
"Norway","Water Transport","Other Transport",0.03224
"Norway","Air Transport","Other Transport",0.67553
"Norway","Aux Transport","Other Transport",0.18199
"Norway","Post","Other Transport",1.99575
"Norway","Finance","Other Transport",3.45343
"Norway","Real State","Other Transport",0.85263
"Norway","Renting Mach","Other Transport",0.52983
"Norway","Computer","Other Transport",0.96354
"Norway","R&D","Other Transport",0.40111
"Norway","Other Business","Other Transport",3.64134
"Norway","Public","Other Transport",0.94781
"Norway","Education","Other Transport",0.30409
"Norway","Health","Other Transport",0.18885
"Norway","Other services","Other Transport",0.90462
"Norway","Private","Other Transport",0
"Portugal","Agriculture","Other Transport",0.05906
